,Côte,Enchère_moy,Note,Variation,But,Temps,Jour,Note_Jour,Journée_Next,Buteur,Entrée_Remplaçant,But_Match,Match_Noté,Titulaire_Match,Statut,Status_Match_Code,Derniers_Status_Match_avant_J,Derniers_Match_Buteur_avant_J,Derniers_But_Match_avant_J,Derniers_Status_Match_après_J,Derniers_Match_Buteur_après_J,Derniers_But_Match_après_J,%Buteur_Derniers_Match,%Titulaire_Derniers_Match,%Noté_Derniers_Match,%Buteur_Derniers_Match_après,%Titulaire_Derniers_Match_après,%Noté_Derniers_Match_après,But/Match_Derniers_Match,But/Match_Derniers_Match_après,Note_Moy_Derniers_Match,Note_Moy_Derniers_Match_Dom,Note_Moy_Derniers_Match_Ext,Note_Moy_,Note_Moy_Derniers_Match_A,Note_Moy_Derniers_Match_Dom_A,Note_Moy_Derniers_Match_Ext_A,Moy_But_Av_J,Nb_But_Av_J,Moy_But_Ap_J,Nb_But_Ap_J,Rolling_Note_J,Rolling_Note_J_Ap,Rolling_Note_J_Derniers_Match,Rolling_Note_J_Derniers_Match_Ap,Ratio_G_derniers matchs,Ratio_N_derniers matchs,Ratio_P_derniers matchs,Note_Jour_Next_Classes
74,14,18.0,5.21,1.0,3,2174,6,0.0,7,0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0,1.0,0.83,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,2
75,20,25.0,5.34,0.96,8,2342,6,4.5,7,0,0,0,1,1,1,2,22222.0,1010.0,1010.0,22222,101,101,0.4,1.0,1.0,0.4,1.0,1.0,0.4,0.4,6.0,7.0,5.333333333333333,4.5,5.9,6.166666666666667,5.333333333333333,0.4,2.0,0.33,2,6.0,5.75,6.0,5.9,0.3333333333333333,0.6666666666666666,0.0,0
76,8,15.0,5.08,1.18,4,1530,6,0.0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2
77,33,41.0,6.04,1.08,11,3213,6,5.0,7,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.2,5.166666666666667,5.25,5.0,5.2,5.166666666666667,5.166666666666667,0.0,0.0,0.0,0,5.2,5.17,5.2,5.2,0.3333333333333333,0.0,0.6666666666666666,3
78,1,1.0,4.5,0.0,0,9,6,4.5,7,0,1,0,1,0,0,1,10.0,0.0,0.0,10001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.25,0.0,4.5,1.8,2.25,1.125,0.0,0.0,0.0,0,0.9,1.5,0.9,1.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
79,9,9.0,4.77,0.42,0,409,6,0.0,7,0,0,0,0,0,0,0,1000.0,0.0,0.0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0,1.0,0.83,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
80,8,8.0,4.81,0.46,0,541,6,0.0,7,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2
81,14,14.0,4.9,1.18,1,2256,6,4.5,7,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.8,4.833333333333333,4.75,4.5,4.7,4.833333333333333,4.666666666666667,0.0,0.0,0.0,0,4.8,4.75,4.8,4.7,0.0,0.3333333333333333,0.6666666666666666,1
82,6,6.0,4.65,0.9,2,212,6,0.0,7,0,0,0,0,0,0,0,10102.0,0.0,0.0,1010,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.7,4.5,0.0,0.0,2.0,4.5,0.0,0.0,0.0,0.0,0,2.7,2.25,2.7,2.0,0.0,0.3333333333333333,0.6666666666666666,0
83,14,14.0,4.8,0.93,1,2544,6,4.5,7,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.333333333333333,4.0,4.5,4.2,4.333333333333333,4.166666666666667,0.0,0.0,0.0,0,4.2,4.25,4.2,4.2,0.0,0.6666666666666666,0.3333333333333333,1
84,13,13.0,5.19,0.79,2,1009,6,5.5,7,0,0,0,1,1,0,2,22100.0,0.0,0.0,22210,0,0,0.0,0.4,0.4,0.0,0.6,0.6,0.0,0.0,3.2,3.6666666666666665,2.5,5.5,4.3,3.6666666666666665,3.5,0.0,0.0,0.0,0,3.2,3.58,3.2,4.3,0.0,0.0,1.0,0
85,7,7.0,6.0,0.0,0,90,6,0.0,7,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0
86,11,12.0,4.76,0.66,1,1252,6,0.0,7,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
87,1,1.0,4.72,0.51,0,197,6,5.0,7,0,1,0,1,0,1,1,0.0,0.0,0.0,10000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.83,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,1
88,11,23.0,4.7,0.67,0,313,6,0.0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0
89,6,9.0,4.95,1.01,0,1848,6,4.0,7,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.6,6.5,5.0,4.0,5.4,5.666666666666667,5.0,0.0,0.0,0.0,0,5.6,5.33,5.6,5.4,0.3333333333333333,0.6666666666666666,0.0,2
90,16,16.0,5.2,0.81,1,2394,6,5.0,7,0,1,0,1,0,1,1,22212.0,0.0,0.0,12221,0,0,0.0,0.8,0.8,0.0,0.6,0.6,0.0,0.0,4.7,4.666666666666667,4.75,5.0,4.9,4.75,4.75,0.0,0.0,0.0,0,4.7,4.75,4.7,4.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
91,5,5.0,4.97,0.33,0,610,6,5.0,7,0,1,0,1,0,1,1,22101.0,0.0,0.0,12210,0,0,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,4.0,2.25,5.166666666666667,5.0,4.0,3.1666666666666665,5.166666666666667,0.0,0.0,0.0,0,4.0,4.17,4.0,4.0,0.6666666666666666,0.3333333333333333,0.0,2
92,14,14.0,5.13,1.18,0,1540,6,0.0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0
93,18,20.0,5.31,0.98,2,2669,6,4.5,7,0,0,0,1,1,0,2,22212.0,0.0,0.0,22221,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,4.6,4.5,4.75,4.5,4.3,4.5,4.666666666666667,0.0,0.0,0.0,0,4.6,4.58,4.6,4.3,0.3333333333333333,0.0,0.6666666666666666,1
94,9,10.0,5.06,1.12,2,363,6,0.0,7,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
95,14,14.0,5.12,0.84,2,2058,6,0.0,7,0,0,0,0,0,1,0,200.0,0.0,0.0,20,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.9,0.0,1.5,0.0,0.9,0.0,1.5,0.0,0.0,0.0,0,0.9,0.75,0.9,0.9,0.6666666666666666,0.3333333333333333,0.0,2
96,15,15.0,4.97,1.02,3,2986,6,5.0,7,0,1,0,1,0,1,1,22222.0,0.0,0.0,12222,0,0,0.0,1.0,1.0,0.0,0.8,0.8,0.0,0.0,5.0,5.25,4.833333333333333,5.0,5.0,5.166666666666667,4.833333333333333,0.0,0.0,0.0,0,5.0,5.0,5.0,5.0,0.0,0.3333333333333333,0.6666666666666666,2
97,11,12.0,4.8,0.66,0,1140,6,4.0,7,0,1,0,1,0,1,1,11010.0,0.0,0.0,11101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.0,1.5,4.0,3.7,4.666666666666667,1.5,0.0,0.0,0.0,0,2.9,3.08,2.9,3.7,0.3333333333333333,0.6666666666666666,0.0,2
98,12,15.0,5.13,0.88,0,2332,6,5.0,7,0,0,0,1,1,0,2,12212.0,0.0,0.0,21221,0,0,0.0,0.6,0.6,0.0,0.6,0.6,0.0,0.0,4.7,5.166666666666667,4.0,5.0,4.6,5.166666666666667,4.333333333333333,0.0,0.0,0.0,0,4.7,4.75,4.7,4.6,0.6666666666666666,0.3333333333333333,0.0,2
99,12,12.0,4.68,0.82,4,1298,6,4.5,7,0,0,0,1,1,0,2,22222.0,1001.0,1001.0,22222,100,100,0.4,1.0,1.0,0.2,1.0,1.0,0.4,0.2,5.5,4.833333333333333,6.5,4.5,5.0,4.833333333333333,5.833333333333333,0.4,2.0,0.33,2,5.5,5.33,5.5,5.0,0.0,0.3333333333333333,0.6666666666666666,1
100,8,8.0,4.29,0.43,0,243,6,0.0,7,0,0,0,0,0,1,0,111.0,0.0,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.25,2.833333333333333,0.0,1.7,1.5,2.833333333333333,0.0,0.0,0.0,0,2.6,2.17,2.6,1.7,0.3333333333333333,0.6666666666666666,0.0,0
101,12,13.0,5.07,0.89,1,2512,6,0.0,7,0,0,0,0,0,0,0,22222.0,1.0,1.0,2222,0,0,0.2,1.0,1.0,0.0,0.8,0.8,0.2,0.0,5.5,5.333333333333333,5.75,0.0,4.1,5.333333333333333,3.8333333333333335,0.2,1.0,0.17,1,5.5,4.58,5.5,4.1,0.0,0.0,1.0,2
102,10,10.0,5.0,1.26,4,1587,6,3.5,7,0,0,0,1,1,0,2,20222.0,1.0,2.0,22022,0,0,0.2,0.8,0.8,0.0,0.8,0.8,0.4,0.0,3.8,5.166666666666667,1.75,3.5,3.1,5.166666666666667,2.333333333333333,0.4,2.0,0.33,2,3.8,3.75,3.8,3.1,0.0,0.6666666666666666,0.3333333333333333,1
103,1,1.0,4.75,0.27,0,33,6,0.0,7,0,0,0,0,0,1,0,100.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.5,0.0,0.9,0.0,1.5,0.0,0.0,0.0,0,0.9,0.75,0.9,0.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
104,8,8.0,5.0,0.31,0,580,6,5.0,7,0,1,0,1,0,1,1,12222.0,0.0,0.0,11222,0,0,0.0,0.8,0.8,0.0,0.6,0.6,0.0,0.0,5.2,5.5,5.0,5.0,5.0,5.333333333333333,5.0,0.0,0.0,0.0,0,5.2,5.17,5.2,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
105,15,16.0,5.23,1.09,3,2597,6,7.0,7,1,0,1,1,1,0,2,20222.0,0.0,0.0,22022,10000,10000,0.0,0.8,0.8,0.2,0.8,0.8,0.0,0.2,3.9,4.666666666666667,2.75,7.0,4.2,4.666666666666667,4.166666666666667,0.0,0.0,0.17,1,3.9,4.42,3.9,4.2,0.0,0.3333333333333333,0.6666666666666666,1
106,1,1.0,4.81,0.4,0,715,6,5.0,7,0,0,0,1,1,0,2,11211.0,0.0,0.0,21121,0,0,0.0,0.2,0.2,0.0,0.4,0.4,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,2
107,17,17.0,5.15,0.85,4,2698,6,5.0,7,0,0,0,1,1,1,2,20122.0,10000.0,10000.0,22012,1000,1000,0.2,0.6,0.6,0.2,0.6,0.6,0.2,0.2,4.6,2.75,5.833333333333333,5.0,4.5,3.5,5.833333333333333,0.2,1.0,0.17,1,4.6,4.67,4.6,4.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
108,1,3.0,4.88,0.5,0,431,6,5.0,7,0,1,0,1,0,0,1,10002.0,0.0,0.0,11000,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.8,3.0,0.0,5.0,2.0,3.0,1.6666666666666667,0.0,0.0,0.0,0,1.8,2.33,1.8,2.0,0.6666666666666666,0.3333333333333333,0.0,2
109,18,24.0,5.31,0.95,3,2646,6,6.0,7,0,0,0,1,1,0,2,22220.0,0.0,0.0,22222,0,0,0.0,0.8,0.8,0.0,1.0,1.0,0.0,0.0,3.9,5.166666666666667,2.0,6.0,5.1,5.166666666666667,3.333333333333333,0.0,0.0,0.0,0,3.9,4.25,3.9,5.1,0.0,0.0,1.0,3
110,11,13.0,4.64,1.03,4,1845,6,3.0,7,0,0,0,1,1,1,2,22222.0,1000.0,1000.0,22222,100,100,0.2,1.0,1.0,0.2,1.0,1.0,0.2,0.2,5.3,6.75,4.333333333333333,3.0,5.0,5.5,4.333333333333333,0.2,1.0,0.17,1,5.3,4.92,5.3,5.0,0.3333333333333333,0.6666666666666666,0.0,2
111,13,14.0,5.26,0.93,1,2858,6,5.0,7,0,0,0,1,1,0,2,22202.0,0.0,0.0,22220,0,0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,0.0,4.3,5.833333333333333,2.0,5.0,4.3,5.833333333333333,3.0,0.0,0.0,0.0,0,4.3,4.42,4.3,4.3,0.6666666666666666,0.0,0.3333333333333333,1
112,1,1.0,4.75,0.54,0,200,6,0.0,7,0,0,0,0,0,1,0,100.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.5,0.0,0.0,0.9,1.125,0.0,0.0,0.0,0.0,0,0.9,0.75,0.9,0.9,0.6666666666666666,0.3333333333333333,0.0,0
113,21,25.0,5.44,1.18,5,2979,6,6.0,7,0,0,0,1,1,1,2,22222.0,1000.0,1000.0,22222,100,100,0.2,1.0,1.0,0.2,1.0,1.0,0.2,0.2,6.0,6.0,6.0,6.0,6.3,6.0,6.0,0.2,1.0,0.17,1,6.0,6.0,6.0,6.3,0.6666666666666666,0.3333333333333333,0.0,1
114,9,9.0,4.81,0.53,1,925,6,4.5,7,0,1,0,1,0,0,1,12211.0,0.0,0.0,11221,0,0,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,4.7,4.666666666666667,4.75,4.5,4.7,4.666666666666667,4.666666666666667,0.0,0.0,0.0,0,4.7,4.67,4.7,4.7,0.0,0.0,1.0,1
115,10,10.0,4.86,0.71,0,1317,6,5.0,7,0,1,0,1,0,0,1,21211.0,0.0,0.0,12121,0,0,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,4.8,4.833333333333333,4.75,5.0,4.8,4.833333333333333,4.833333333333333,0.0,0.0,0.0,0,4.8,4.83,4.8,4.8,0.0,0.0,1.0,2
116,13,13.0,4.52,1.38,0,2250,6,6.0,7,0,0,0,1,1,0,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,5.0,3.5,6.0,4.4,5.0,4.333333333333333,0.0,0.0,0.0,0,4.4,4.67,4.4,4.4,0.0,0.3333333333333333,0.6666666666666666,1
117,10,12.0,4.64,0.92,2,2688,6,4.5,7,0,0,0,1,1,0,2,22222.0,10.0,10.0,22222,1,1,0.2,1.0,1.0,0.2,1.0,1.0,0.2,0.2,5.2,5.333333333333333,5.0,4.5,5.2,5.333333333333333,4.833333333333333,0.2,1.0,0.17,1,5.2,5.08,5.2,5.2,0.6666666666666666,0.0,0.3333333333333333,1
118,1,5.0,4.38,0.25,0,98,6,0.0,7,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0
119,11,11.0,5.31,0.67,2,1494,6,6.0,7,0,0,0,1,1,0,2,10000.0,0.0,0.0,21000,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.6666666666666667,0.0,6.0,2.2,1.6666666666666667,2.0,0.0,0.0,0.0,0,1.0,1.83,1.0,2.2,0.0,0.0,1.0,0
120,13,13.0,4.94,0.73,2,1235,6,0.0,7,0,0,0,0,0,1,0,1202.0,0.0,0.0,120,0,0,0.0,0.4,0.4,0.0,0.2,0.2,0.0,0.0,3.1,2.5,3.5,0.0,2.1,1.6666666666666667,3.5,0.0,0.0,0.0,0,3.1,2.58,3.1,2.1,0.0,0.6666666666666666,0.3333333333333333,0
121,8,8.0,5.09,0.54,0,1126,6,0.0,7,0,0,0,0,0,0,0,2200.0,0.0,0.0,220,0,0,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.0,1.8,1.6666666666666667,2.0,0.0,1.8,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0,1.8,1.5,1.8,1.8,0.6666666666666666,0.3333333333333333,0.0,0
122,1,1.0,4.67,0.29,0,166,6,0.0,7,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
123,9,9.0,4.7,0.8,1,798,6,0.0,7,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.5,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0,0.9,0.75,0.9,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
124,12,12.0,5.17,0.64,0,1287,6,5.0,7,0,1,0,1,0,1,1,21000.0,0.0,0.0,12100,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,2.1,1.6666666666666667,2.75,5.0,3.1,2.5,2.75,0.0,0.0,0.0,0,2.1,2.58,2.1,3.1,0.6666666666666666,0.3333333333333333,0.0,2
125,5,5.0,5.5,0.0,0,90,6,0.0,7,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0
126,19,21.0,6.04,1.03,5,2037,6,0.0,7,0,0,0,0,0,1,0,20012.0,0.0,0.0,2001,0,0,0.0,0.4,0.4,0.0,0.2,0.2,0.0,0.0,3.6,6.0,2.0,0.0,2.4,4.0,2.0,0.0,0.0,0.0,0,3.6,3.0,3.6,2.4,1.0,0.0,0.0,3
127,16,17.0,5.31,1.05,2,2703,6,6.0,7,0,0,0,1,1,1,2,22201.0,0.0,0.0,22220,0,0,0.0,0.6,0.6,0.0,0.8,0.8,0.0,0.0,4.3,2.25,5.666666666666667,6.0,4.5,3.5,5.666666666666667,0.0,0.0,0.0,0,4.3,4.58,4.3,4.5,0.6666666666666666,0.3333333333333333,0.0,1
128,16,19.0,5.35,1.02,0,2872,6,5.0,7,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.1,6.0,6.25,5.0,6.0,5.75,6.25,0.0,0.0,0.0,0,6.1,5.92,6.1,6.0,0.6666666666666666,0.3333333333333333,0.0,2
129,17,17.0,5.36,0.8,3,1434,6,0.0,7,0,0,0,0,0,1,0,11010.0,0.0,0.0,1101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.0,1.5,0.0,2.9,3.333333333333333,1.5,0.0,0.0,0.0,0,2.9,2.42,2.9,2.9,0.6666666666666666,0.3333333333333333,0.0,2
130,32,42.0,4.96,1.45,15,2718,6,4.0,7,0,0,0,1,1,0,2,12212.0,1000.0,1000.0,21221,100,100,0.2,0.6,0.6,0.2,0.6,0.6,0.2,0.2,4.5,5.25,4.0,4.0,4.6,5.25,4.0,0.2,1.0,0.17,1,4.5,4.42,4.5,4.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
131,1,6.0,4.91,0.61,0,786,6,5.5,7,0,0,0,1,1,1,2,12022.0,0.0,0.0,21202,0,0,0.0,0.6,0.6,0.0,0.6,0.6,0.0,0.0,4.1,5.0,3.5,5.5,4.0,5.166666666666667,3.5,0.0,0.0,0.0,0,4.1,4.33,4.1,4.0,0.6666666666666666,0.3333333333333333,0.0,2
132,12,12.0,5.02,1.2,5,1980,6,3.0,7,0,0,0,1,1,0,2,10000.0,0.0,0.0,21000,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.9,1.5,0.0,3.0,1.5,1.5,1.0,0.0,0.0,0.0,0,0.9,1.25,0.9,1.5,0.0,0.6666666666666666,0.3333333333333333,1
133,11,13.0,5.2,1.03,0,1007,6,0.0,7,0,0,0,0,0,0,0,21101.0,0.0,0.0,2110,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,4.4,4.0,5.0,0.0,3.4,4.0,3.333333333333333,0.0,0.0,0.0,0,4.4,3.67,4.4,3.4,0.0,0.3333333333333333,0.6666666666666666,0
134,13,13.0,4.79,1.06,1,2316,6,0.0,7,0,0,0,0,0,0,0,20122.0,0.0,0.0,2012,0,0,0.0,0.6,0.6,0.0,0.4,0.4,0.0,0.0,3.8,4.666666666666667,2.5,0.0,2.8,4.666666666666667,1.6666666666666667,0.0,0.0,0.0,0,3.8,3.17,3.8,2.8,0.0,0.6666666666666666,0.3333333333333333,0
135,5,5.0,4.5,0.63,0,257,6,0.0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0
136,34,39.0,5.43,1.46,18,2716,6,7.0,7,1,1,1,1,0,1,1,10222.0,110.0,110.0,11022,10011,10011,0.4,0.6,0.6,0.6,0.4,0.4,0.4,0.6,5.1,4.166666666666667,6.5,7.0,5.5,4.875,6.5,0.4,2.0,0.5,3,5.1,5.42,5.1,5.5,0.6666666666666666,0.3333333333333333,0.0,2
137,31,39.0,5.42,1.43,21,2210,6,0.0,7,0,0,0,0,0,0,0,22222.0,11100.0,11200.0,2222,1110,1120,0.6,1.0,1.0,0.6,0.8,0.8,0.8,0.8,5.4,5.666666666666667,5.0,0.0,4.7,5.666666666666667,3.333333333333333,0.8,4.0,0.67,4,5.4,4.5,5.4,4.7,0.6666666666666666,0.3333333333333333,0.0,2
138,1,6.0,5.23,1.25,3,1001,6,5.0,7,0,0,0,1,1,0,2,21100.0,10000.0,10000.0,22110,1000,1000,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,3.5,4.166666666666667,2.5,5.0,4.5,4.166666666666667,3.333333333333333,0.2,1.0,0.17,1,3.5,3.75,3.5,4.5,0.6666666666666666,0.3333333333333333,0.0,2
139,7,7.0,4.37,1.59,0,1305,6,4.5,7,0,0,0,1,1,1,2,22222.0,0.0,0.0,22222,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.2,4.5,5.666666666666667,4.5,4.7,4.5,5.666666666666667,0.0,0.0,0.0,0,5.2,5.08,5.2,4.7,0.0,0.6666666666666666,0.3333333333333333,1
140,20,23.0,5.67,1.18,5,1653,6,6.0,7,0,0,0,1,1,1,2,2100.0,100.0,100.0,20210,10,10,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,2.5,0.0,4.166666666666667,6.0,3.7,2.0,4.166666666666667,0.2,1.0,0.17,1,2.5,3.08,2.5,3.7,1.0,0.0,0.0,2
141,1,1.0,3.75,2.5,0,42,6,0.0,7,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0
142,7,7.0,5.04,0.63,0,506,6,5.0,7,0,1,0,1,0,0,1,10000.0,0.0,0.0,11000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,5.0,2.0,2.5,1.25,0.0,0.0,0.0,0,1.0,1.67,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
143,1,1.0,4.94,0.9,1,281,6,4.5,7,0,1,0,1,0,0,1,10210.0,0.0,0.0,11021,0,0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,2.7,3.0,2.25,4.5,3.6,3.0,3.0,0.0,0.0,0.0,0,2.7,3.0,2.7,3.6,0.3333333333333333,0.0,0.6666666666666666,2
144,1,1.0,4.67,0.29,0,20,6,0.0,7,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0
145,13,13.0,5.23,0.72,2,1733,6,4.5,7,0,0,0,1,1,0,2,10000.0,0.0,0.0,21000,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.6666666666666667,0.0,4.5,1.9,1.6666666666666667,1.5,0.0,0.0,0.0,0,1.0,1.58,1.0,1.9,0.0,0.3333333333333333,0.6666666666666666,1
146,13,13.0,5.3,0.83,2,905,6,4.5,7,0,0,0,1,1,1,2,10000.0,0.0,0.0,21000,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.2,0.0,2.0,4.5,2.1,1.5,2.0,0.0,0.0,0.0,0,1.2,1.75,1.2,2.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
